'sample interval','V5','MLII'
5827,-0.225,0.050
5828,-0.220,0.025
5829,-0.220,0.035
5830,-0.240,0.010
5831,-0.260,0.000
5832,-0.250,0.030
5833,-0.235,0.045
5834,-0.225,0.040
5835,-0.230,0.025
5836,-0.240,0.025
5837,-0.240,0.015
5838,-0.240,0.030
5839,-0.225,0.045
5840,-0.220,0.025
5841,-0.230,0.020
5842,-0.240,0.010
5843,-0.250,0.015
5844,-0.245,0.030
5845,-0.220,0.045
5846,-0.195,0.050
5847,-0.190,0.045
5848,-0.210,0.030
5849,-0.200,0.045
5850,-0.195,0.065
5851,-0.175,0.075
5852,-0.155,0.085
5853,-0.170,0.075
5854,-0.175,0.060
5855,-0.180,0.070
5856,-0.185,0.085
5857,-0.160,0.095
5858,-0.145,0.100
5859,-0.150,0.080
5860,-0.175,0.075
5861,-0.190,0.090
5862,-0.200,0.100
5863,-0.170,0.100
5864,-0.170,0.080
5865,-0.170,0.075
5866,-0.205,0.045
5867,-0.225,0.045
5868,-0.230,0.065
5869,-0.220,0.080
5870,-0.205,0.065
5871,-0.210,0.065
5872,-0.220,0.055
5873,-0.235,0.065
5874,-0.230,0.080
5875,-0.210,0.100
5876,-0.205,0.090
5877,-0.195,0.075
5878,-0.200,0.065
5879,-0.215,0.060
5880,-0.195,0.070
5881,-0.175,0.080
5882,-0.180,0.055
5883,-0.200,0.035
5884,-0.230,0.010
5885,-0.255,0.020
5886,-0.265,0.030
5887,-0.255,0.045
5888,-0.245,0.035
5889,-0.265,0.045
5890,-0.265,0.025
5891,-0.265,0.020
5892,-0.250,0.020
5893,-0.255,0.035
5894,-0.250,0.040
5895,-0.250,0.030
5896,-0.255,0.010
5897,-0.265,0.010
5898,-0.250,0.025
5899,-0.230,0.035
5900,-0.225,0.035
5901,-0.235,0.015
5902,-0.250,0.015
5903,-0.265,0.010
5904,-0.255,0.015
5905,-0.250,0.030
5906,-0.240,0.030
5907,-0.225,0.020
5908,-0.265,0.000
5909,-0.270,0.010
5910,-0.260,0.025
5911,-0.240,0.015
5912,-0.245,0.025
5913,-0.225,0.020
5914,-0.245,0.020
5915,-0.260,0.025
5916,-0.265,0.045
5917,-0.245,0.055
5918,-0.215,0.055
5919,-0.240,0.060
5920,-0.245,0.060
5921,-0.235,0.090
5922,-0.215,0.145
5923,-0.205,0.205
5924,-0.185,0.265
5925,-0.165,0.300
5926,-0.145,0.360
5927,-0.150,0.435
5928,-0.175,0.545
5929,-0.260,0.710
5930,-0.300,0.875
5931,-0.335,1.035
5932,-0.385,1.175
5933,-0.460,1.330
5934,-0.545,1.515
5935,-0.590,1.680
5936,-0.570,1.880
5937,-0.515,2.080
5938,-0.445,2.205
5939,-0.320,2.245
5940,-0.185,2.170
5941,-0.045,1.890
5942,0.035,1.465
5943,0.010,0.990
5944,-0.150,0.605
5945,-0.360,0.330
5946,-0.510,0.175
5947,-0.590,0.085
5948,-0.590,0.025
5949,-0.580,0.015
5950,-0.560,0.025
5951,-0.495,0.015
5952,-0.385,0.030
5953,-0.315,0.010
5954,-0.245,0.010
5955,-0.220,-0.005
5956,-0.230,-0.035
5957,-0.225,-0.040
5958,-0.205,-0.050
5959,-0.190,-0.055
5960,-0.175,-0.070
5961,-0.180,-0.080
5962,-0.195,-0.105
5963,-0.200,-0.100
5964,-0.185,-0.080
5965,-0.150,-0.070
5966,-0.125,-0.080
5967,-0.140,-0.090
5968,-0.160,-0.100
5969,-0.150,-0.105
5970,-0.145,-0.085
5971,-0.135,-0.085
5972,-0.120,-0.075
5973,-0.125,-0.090
5974,-0.130,-0.100
5975,-0.125,-0.100
5976,-0.135,-0.090
5977,-0.105,-0.080
5978,-0.100,-0.090
5979,-0.105,-0.095
5980,-0.110,-0.115
5981,-0.135,-0.120
5982,-0.130,-0.105
5983,-0.105,-0.100
5984,-0.125,-0.085
5985,-0.105,-0.110
5986,-0.115,-0.125
5987,-0.125,-0.120
5988,-0.135,-0.105
5989,-0.120,-0.090
5990,-0.100,-0.100
5991,-0.100,-0.100
5992,-0.100,-0.115
5993,-0.115,-0.125
5994,-0.100,-0.105
5995,-0.085,-0.095
5996,-0.075,-0.110
5997,-0.075,-0.130
5998,-0.095,-0.130
5999,-0.110,-0.135
6000,-0.100,-0.130
6001,-0.075,-0.110
6002,-0.060,-0.110
6003,-0.080,-0.120
6004,-0.085,-0.135
6005,-0.085,-0.130
6006,-0.085,-0.120
6007,-0.060,-0.105
6008,-0.050,-0.100
6009,-0.065,-0.105
6010,-0.065,-0.130
6011,-0.075,-0.120
6012,-0.075,-0.100
6013,-0.065,-0.095
6014,-0.060,-0.110
6015,-0.050,-0.105
6016,-0.060,-0.110
6017,-0.060,-0.105
6018,-0.050,-0.095
6019,-0.040,-0.070
6020,-0.020,-0.085
6021,-0.025,-0.085
6022,-0.020,-0.110
6023,-0.030,-0.100
6024,-0.020,-0.080
6025,-0.005,-0.055
6026,0.005,-0.050
6027,0.010,-0.060
6028,0.010,-0.065
6029,-0.010,-0.035
6030,0.015,-0.020
6031,0.025,-0.005
6032,0.045,0.000
6033,0.055,-0.005
6034,0.025,0.000
6035,0.040,0.035
6036,0.045,0.050
6037,0.070,0.075
6038,0.070,0.095
6039,0.080,0.090
6040,0.075,0.110
6041,0.070,0.125
6042,0.090,0.160
6043,0.105,0.185
6044,0.130,0.215
6045,0.110,0.205
6046,0.110,0.205
6047,0.095,0.240
6048,0.105,0.270
6049,0.105,0.285
6050,0.140,0.300
6051,0.110,0.295
6052,0.100,0.300
6053,0.080,0.290
6054,0.080,0.300
6055,0.075,0.310
6056,0.070,0.290
6057,0.065,0.280
6058,0.040,0.260
6059,0.020,0.245
6060,0.000,0.250
6061,0.000,0.250
6062,0.010,0.230
6063,-0.025,0.220
6064,-0.065,0.185
6065,-0.080,0.165
6066,-0.075,0.170
6067,-0.075,0.185
6068,-0.080,0.150
6069,-0.095,0.130
6070,-0.100,0.110
6071,-0.110,0.115
6072,-0.120,0.115
6073,-0.110,0.130
6074,-0.125,0.105
6075,-0.135,0.100
6076,-0.140,0.095
6077,-0.145,0.080
6078,-0.135,0.095
6079,-0.140,0.100
6080,-0.125,0.100
6081,-0.125,0.090
6082,-0.140,0.070
6083,-0.155,0.085
6084,-0.155,0.105
6085,-0.145,0.095
6086,-0.125,0.090
6087,-0.145,0.070
6088,-0.175,0.060
6089,-0.180,0.065
6090,-0.175,0.080
6091,-0.155,0.090
6092,-0.140,0.085
6093,-0.145,0.075
6094,-0.155,0.050
6095,-0.170,0.040
6096,-0.180,0.060
6097,-0.155,0.070
6098,-0.145,0.065
6099,-0.155,0.050
6100,-0.160,0.040
6101,-0.190,0.040
6102,-0.180,0.045
6103,-0.160,0.050
6104,-0.155,0.045
6105,-0.170,0.045
6106,-0.165,0.030
6107,-0.185,0.035
6108,-0.185,0.035
6109,-0.165,0.040
6110,-0.160,0.030
6111,-0.175,0.025
6112,-0.190,0.010
6113,-0.215,0.015
6114,-0.210,0.035
6115,-0.180,0.050
6116,-0.175,0.045
6117,-0.185,0.030
6118,-0.205,0.020
6119,-0.200,0.020
6120,-0.195,0.040
6121,-0.170,0.060
6122,-0.170,0.045
6123,-0.180,0.055
6124,-0.170,0.015
6125,-0.185,0.030
6126,-0.180,0.035
6127,-0.165,0.035
6128,-0.155,0.040
6129,-0.165,0.045
6130,-0.175,0.045
6131,-0.195,0.050
6132,-0.175,0.060
6133,-0.175,0.070
6134,-0.155,0.070
6135,-0.170,0.055
6136,-0.185,0.040
6137,-0.200,0.030
6138,-0.185,0.055
6139,-0.175,0.070
6140,-0.165,0.070
6141,-0.170,0.065
6142,-0.185,0.045
6143,-0.190,0.050
6144,-0.190,0.045
6145,-0.180,0.060
6146,-0.185,0.065
6147,-0.180,0.050
6148,-0.200,0.035
6149,-0.215,0.035
6150,-0.205,0.040
6151,-0.190,0.070
6152,-0.185,0.060
6153,-0.190,0.045
6154,-0.210,0.030
6155,-0.220,0.020
6156,-0.200,0.045
6157,-0.190,0.040
6158,-0.200,0.050
6159,-0.205,0.030
6160,-0.240,0.015
6161,-0.230,0.015
6162,-0.220,0.030
6163,-0.210,0.045
6164,-0.195,0.040
6165,-0.205,0.035
6166,-0.215,0.010
6167,-0.225,0.015
6168,-0.215,0.020
6169,-0.210,0.040
6170,-0.195,0.030
6171,-0.210,0.020
6172,-0.225,0.015
6173,-0.230,0.030
6174,-0.225,0.025
6175,-0.220,0.025
6176,-0.210,0.025
6177,-0.220,0.020
6178,-0.245,0.015
6179,-0.240,0.020
6180,-0.240,0.030
6181,-0.225,0.035
6182,-0.215,0.020
6183,-0.230,0.020
6184,-0.245,0.000
6185,-0.250,0.005
6186,-0.245,0.015
6187,-0.220,0.025
6188,-0.215,0.020
6189,-0.235,0.015
6190,-0.250,0.000
6191,-0.260,0.005
6192,-0.250,0.015
6193,-0.240,0.020
6194,-0.230,0.025
6195,-0.230,0.010
6196,-0.250,0.000
6197,-0.250,0.010
6198,-0.255,0.020
6199,-0.255,0.050
6200,-0.230,0.040
6201,-0.240,0.010
6202,-0.255,-0.005
6203,-0.255,0.000
6204,-0.255,0.010
6205,-0.245,0.030
6206,-0.235,0.020
6207,-0.250,0.015
6208,-0.265,0.010
6209,-0.270,0.000
6210,-0.260,0.015
6211,-0.240,0.015
6212,-0.225,0.010
6213,-0.240,-0.010
6214,-0.250,-0.010
6215,-0.260,0.000
6216,-0.265,0.005
6217,-0.245,0.020
6218,-0.245,0.010
6219,-0.255,0.015
6220,-0.245,-0.005
6221,-0.260,0.000
6222,-0.255,0.005
6223,-0.235,0.020
6224,-0.225,0.020
6225,-0.235,0.000
6226,-0.245,0.000
6227,-0.250,-0.005
6228,-0.245,0.005
6229,-0.240,0.025
6230,-0.225,0.020
6231,-0.245,0.010
6232,-0.250,0.000
6233,-0.255,0.015
6234,-0.255,0.020
6235,-0.245,0.020
6236,-0.245,0.010
6237,-0.255,0.010
6238,-0.260,0.005
6239,-0.265,0.020
6240,-0.230,0.030
6241,-0.215,0.040
6242,-0.225,0.050
6243,-0.210,0.040
6244,-0.215,0.020
6245,-0.230,0.035
6246,-0.225,0.040
6247,-0.195,0.055
6248,-0.175,0.055
6249,-0.180,0.060
6250,-0.205,0.060
6251,-0.205,0.065
6252,-0.205,0.065
6253,-0.185,0.080
6254,-0.180,0.070
6255,-0.200,0.050
6256,-0.215,0.040
6257,-0.235,0.040
6258,-0.240,0.045
6259,-0.235,0.050
6260,-0.235,0.055
6261,-0.250,0.040
6262,-0.265,0.010
6263,-0.275,0.025
6264,-0.250,0.040
6265,-0.250,0.055
6266,-0.240,0.060
6267,-0.240,0.050
6268,-0.255,0.040
6269,-0.260,0.040
6270,-0.230,0.055
6271,-0.215,0.065
6272,-0.200,0.055
6273,-0.205,0.035
6274,-0.235,0.015
6275,-0.245,0.010
6276,-0.265,0.010
6277,-0.260,0.010
6278,-0.275,0.005
6279,-0.270,0.010
6280,-0.290,-0.005
6281,-0.285,0.005
6282,-0.265,0.030
6283,-0.265,0.040
6284,-0.255,0.025
6285,-0.270,0.010
6286,-0.290,-0.020
6287,-0.300,-0.005
6288,-0.285,0.000
6289,-0.280,0.010
6290,-0.265,0.015
6291,-0.280,-0.005
6292,-0.300,0.000
6293,-0.305,-0.010
6294,-0.300,0.000
6295,-0.280,0.020
6296,-0.285,0.015
6297,-0.280,-0.005
6298,-0.295,-0.010
6299,-0.300,-0.010
6300,-0.290,0.010
6301,-0.280,0.010
6302,-0.270,0.000
6303,-0.275,0.005
6304,-0.300,-0.005
6305,-0.315,0.005
6306,-0.300,0.035
6307,-0.285,0.045
6308,-0.255,0.040
6309,-0.265,0.035
6310,-0.270,0.050
6311,-0.275,0.085
6312,-0.260,0.130
6313,-0.215,0.180
6314,-0.200,0.235
6315,-0.200,0.280
6316,-0.190,0.325
6317,-0.170,0.395
6318,-0.185,0.500
6319,-0.225,0.635
6320,-0.280,0.780
6321,-0.335,0.950
6322,-0.400,1.085
6323,-0.475,1.250
6324,-0.545,1.420
6325,-0.620,1.585
6326,-0.615,1.765
6327,-0.595,1.965
6328,-0.500,2.125
6329,-0.380,2.175
6330,-0.220,2.075
6331,-0.085,1.765
6332,-0.015,1.250
6333,-0.075,0.745
6334,-0.285,0.375
6335,-0.500,0.155
6336,-0.630,0.045
6337,-0.645,0.015
6338,-0.600,0.015
6339,-0.530,0.000
6340,-0.455,-0.010
6341,-0.350,-0.020
6342,-0.300,-0.005
6343,-0.285,-0.020
6344,-0.260,-0.045
6345,-0.255,-0.070
6346,-0.260,-0.115
6347,-0.280,-0.110
6348,-0.275,-0.105
6349,-0.250,-0.100
6350,-0.230,-0.105
6351,-0.225,-0.115
6352,-0.235,-0.120
6353,-0.245,-0.120
6354,-0.225,-0.115
6355,-0.210,-0.110
6356,-0.195,-0.120
6357,-0.200,-0.135
6358,-0.235,-0.135
6359,-0.230,-0.145
6360,-0.205,-0.145
6361,-0.200,-0.125
6362,-0.195,-0.135
6363,-0.205,-0.145
6364,-0.210,-0.135
6365,-0.210,-0.130
6366,-0.215,-0.130
6367,-0.185,-0.130
6368,-0.185,-0.145
6369,-0.185,-0.145
6370,-0.200,-0.170
6371,-0.210,-0.160
6372,-0.200,-0.145
6373,-0.185,-0.135
6374,-0.175,-0.140
6375,-0.185,-0.140
6376,-0.190,-0.155
6377,-0.190,-0.170
6378,-0.200,-0.165
6379,-0.175,-0.140
6380,-0.175,-0.155
6381,-0.185,-0.155
6382,-0.185,-0.165
6383,-0.195,-0.165
6384,-0.180,-0.165
6385,-0.170,-0.145
6386,-0.160,-0.145
6387,-0.170,-0.165
6388,-0.185,-0.170
6389,-0.190,-0.165
6390,-0.170,-0.160
6391,-0.160,-0.150
6392,-0.145,-0.150
6393,-0.165,-0.155
6394,-0.165,-0.175
6395,-0.175,-0.190
6396,-0.170,-0.165
6397,-0.150,-0.155
6398,-0.135,-0.160
6399,-0.150,-0.150
6400,-0.140,-0.160
6401,-0.145,-0.155
6402,-0.135,-0.145
6403,-0.120,-0.140
6404,-0.115,-0.140
6405,-0.120,-0.155
6406,-0.125,-0.175
6407,-0.120,-0.160
6408,-0.115,-0.135
6409,-0.105,-0.120
6410,-0.085,-0.125
6411,-0.090,-0.130
6412,-0.105,-0.130
6413,-0.100,-0.125
6414,-0.090,-0.105
6415,-0.080,-0.095
6416,-0.065,-0.080
6417,-0.070,-0.075
6418,-0.060,-0.090
6419,-0.060,-0.070
6420,-0.050,-0.045
6421,-0.040,-0.015
6422,-0.030,-0.010
6423,-0.020,-0.005
6424,-0.030,0.005
6425,-0.025,0.025
6426,-0.010,0.060
6427,-0.005,0.080
6428,0.010,0.090
6429,0.000,0.105
6430,0.000,0.105
6431,-0.010,0.140
6432,-0.005,0.165
6433,0.005,0.175
6434,0.020,0.195
6435,0.015,0.180
6436,0.000,0.190
6437,-0.010,0.195
6438,-0.010,0.225
6439,0.005,0.235
6440,0.000,0.230
6441,-0.005,0.210
6442,-0.035,0.195
6443,-0.040,0.195
6444,-0.045,0.190
6445,-0.070,0.185
6446,-0.070,0.180
6447,-0.075,0.160
6448,-0.105,0.135
6449,-0.125,0.115
6450,-0.130,0.105
6451,-0.130,0.125
6452,-0.135,0.095
6453,-0.130,0.080
6454,-0.160,0.070
6455,-0.170,0.065
6456,-0.170,0.070
6457,-0.160,0.075
6458,-0.160,0.055
6459,-0.175,0.050
6460,-0.185,0.035
6461,-0.210,0.020
6462,-0.190,0.045
6463,-0.200,0.045
6464,-0.195,0.045
6465,-0.185,0.035
6466,-0.200,0.025
6467,-0.220,0.025
6468,-0.215,0.035
6469,-0.195,0.040
6470,-0.195,0.020
6471,-0.195,0.015
6472,-0.215,0.020
6473,-0.230,0.020
6474,-0.220,0.025
6475,-0.205,0.025
6476,-0.200,0.020
6477,-0.210,0.005
6478,-0.220,0.000
6479,-0.230,-0.005
6480,-0.230,-0.005
6481,-0.210,0.010
6482,-0.205,0.000
6483,-0.205,-0.010
6484,-0.225,-0.025
6485,-0.235,-0.020
6486,-0.240,-0.015
6487,-0.205,-0.010
6488,-0.195,0.000
6489,-0.195,-0.025
6490,-0.215,-0.025
6491,-0.230,-0.025
6492,-0.220,-0.020
6493,-0.210,-0.005
6494,-0.205,-0.015
6495,-0.210,-0.030
6496,-0.225,-0.045
6497,-0.230,-0.060
6498,-0.225,-0.045
6499,-0.215,-0.030
6500,-0.205,-0.025
6501,-0.205,-0.035
6502,-0.215,-0.045
6503,-0.225,-0.045
6504,-0.220,-0.045
6505,-0.205,-0.025
6506,-0.200,-0.040
6507,-0.200,-0.045
6508,-0.210,-0.045
6509,-0.215,-0.050
6510,-0.225,-0.040
6511,-0.210,-0.020
6512,-0.195,-0.035
6513,-0.200,-0.040
6514,-0.205,-0.045
6515,-0.215,-0.045
6516,-0.215,-0.030
6517,-0.190,-0.015
6518,-0.195,-0.025
6519,-0.190,-0.035
6520,-0.205,-0.045
6521,-0.215,-0.040
6522,-0.210,-0.025
6523,-0.200,-0.020
6524,-0.200,-0.015
6525,-0.195,-0.040
6526,-0.220,-0.035
6527,-0.220,-0.045
6528,-0.235,-0.040
6529,-0.205,-0.025
6530,-0.200,-0.050
6531,-0.200,-0.050
6532,-0.220,-0.060
6533,-0.235,-0.055
6534,-0.225,-0.045
6535,-0.210,-0.035
6536,-0.205,-0.035
6537,-0.210,-0.055
6538,-0.230,-0.065
6539,-0.245,-0.055
6540,-0.230,-0.040
6541,-0.220,-0.020
6542,-0.220,-0.045
6543,-0.210,-0.040
6544,-0.235,-0.085
6545,-0.245,-0.070
6546,-0.235,-0.050
6547,-0.240,-0.045
6548,-0.225,-0.040
6549,-0.225,-0.055
6550,-0.240,-0.080
6551,-0.255,-0.055
6552,-0.240,-0.055
6553,-0.235,-0.040
6554,-0.230,-0.045
6555,-0.230,-0.050
6556,-0.255,-0.070
6557,-0.250,-0.065
6558,-0.245,-0.040
6559,-0.230,-0.040
6560,-0.225,-0.055
6561,-0.230,-0.060
6562,-0.245,-0.065
6563,-0.255,-0.070
6564,-0.250,-0.060
6565,-0.245,-0.040
6566,-0.245,-0.050
6567,-0.235,-0.065
6568,-0.260,-0.075
6569,-0.260,-0.070
6570,-0.255,-0.060
6571,-0.245,-0.050
6572,-0.240,-0.055
6573,-0.250,-0.065
6574,-0.255,-0.080
6575,-0.285,-0.070
6576,-0.275,-0.070
6577,-0.255,-0.055
6578,-0.245,-0.055
6579,-0.250,-0.080
6580,-0.270,-0.090
6581,-0.280,-0.085
6582,-0.275,-0.075
6583,-0.245,-0.060
6584,-0.240,-0.055
6585,-0.235,-0.055
6586,-0.250,-0.085
6587,-0.270,-0.090
6588,-0.260,-0.080
6589,-0.250,-0.065
6590,-0.230,-0.065
6591,-0.235,-0.070
6592,-0.255,-0.090
6593,-0.260,-0.085
6594,-0.255,-0.070
6595,-0.245,-0.075
6596,-0.245,-0.080
6597,-0.250,-0.075
6598,-0.250,-0.080
6599,-0.265,-0.085
6600,-0.255,-0.075
6601,-0.240,-0.055
6602,-0.240,-0.060
6603,-0.250,-0.085
6604,-0.260,-0.085
6605,-0.270,-0.095
6606,-0.265,-0.075
6607,-0.245,-0.075
6608,-0.235,-0.070
6609,-0.245,-0.075
6610,-0.245,-0.085
6611,-0.250,-0.075
6612,-0.250,-0.080
6613,-0.240,-0.065
6614,-0.225,-0.080
6615,-0.235,-0.090
6616,-0.255,-0.080
6617,-0.245,-0.090
6618,-0.250,-0.070
6619,-0.235,-0.060
6620,-0.220,-0.070
6621,-0.235,-0.080
6622,-0.245,-0.090
6623,-0.245,-0.090
6624,-0.240,-0.065
6625,-0.245,-0.055
6626,-0.220,-0.055
6627,-0.225,-0.070
6628,-0.230,-0.070
6629,-0.220,-0.065
6630,-0.210,-0.045
6631,-0.190,-0.030
6632,-0.175,-0.030
6633,-0.170,-0.030
6634,-0.180,-0.050
6635,-0.185,-0.035
6636,-0.180,-0.025
6637,-0.165,-0.010
6638,-0.150,0.000
6639,-0.150,-0.015
6640,-0.160,-0.020
6641,-0.170,-0.010
6642,-0.175,-0.020
6643,-0.160,-0.005
6644,-0.155,-0.030
6645,-0.170,-0.040
6646,-0.200,-0.050
6647,-0.225,-0.055
6648,-0.210,-0.045
6649,-0.210,-0.025
6650,-0.200,-0.030
6651,-0.200,-0.035
6652,-0.215,-0.060
6653,-0.220,-0.045
6654,-0.225,-0.020
6655,-0.210,-0.015
6656,-0.190,-0.025
6657,-0.200,-0.010
6658,-0.195,-0.050
6659,-0.205,-0.040
6660,-0.195,-0.045
6661,-0.190,-0.045
6662,-0.195,-0.055
6663,-0.220,-0.080
6664,-0.255,-0.075
6665,-0.280,-0.065
6666,-0.270,-0.065
6667,-0.235,-0.055
6668,-0.225,-0.065
6669,-0.250,-0.070
6670,-0.250,-0.080
6671,-0.265,-0.070
6672,-0.260,-0.060
6673,-0.250,-0.040
6674,-0.250,-0.070
6675,-0.250,-0.075
6676,-0.275,-0.085
6677,-0.265,-0.075
6678,-0.255,-0.065
6679,-0.245,-0.035
6680,-0.240,-0.055
6681,-0.255,-0.080
6682,-0.265,-0.080
6683,-0.270,-0.080
6684,-0.265,-0.060
6685,-0.260,-0.050
6686,-0.245,-0.050
6687,-0.255,-0.070
6688,-0.265,-0.070
6689,-0.275,-0.075
6690,-0.270,-0.060
6691,-0.250,-0.035
6692,-0.235,-0.035
6693,-0.235,-0.040
6694,-0.240,-0.025
6695,-0.240,0.005
6696,-0.230,0.055
6697,-0.195,0.110
6698,-0.185,0.175
6699,-0.150,0.225
6700,-0.145,0.265
6701,-0.180,0.380
6702,-0.255,0.535
6703,-0.330,0.715
6704,-0.400,0.880
6705,-0.450,1.045
6706,-0.540,1.210
6707,-0.630,1.390
6708,-0.705,1.580
6709,-0.680,1.815
6710,-0.615,2.025
6711,-0.505,2.175
6712,-0.390,2.170
6713,-0.265,2.015
6714,-0.130,1.660
6715,-0.090,1.195
6716,-0.145,0.710
6717,-0.325,0.360
6718,-0.525,0.120
6719,-0.640,-0.020
6720,-0.660,-0.050
6721,-0.615,-0.045
6722,-0.535,-0.060
6723,-0.450,-0.065
6724,-0.360,-0.090
6725,-0.300,-0.080
6726,-0.265,-0.090
6727,-0.235,-0.085
6728,-0.215,-0.105
6729,-0.210,-0.140
6730,-0.225,-0.155
6731,-0.220,-0.170
6732,-0.215,-0.165
6733,-0.190,-0.160
6734,-0.175,-0.160
6735,-0.180,-0.180
6736,-0.195,-0.180
6737,-0.195,-0.185
6738,-0.190,-0.170
6739,-0.165,-0.170
6740,-0.155,-0.185
6741,-0.165,-0.195
6742,-0.175,-0.200
6743,-0.170,-0.190
6744,-0.170,-0.190
6745,-0.145,-0.180
6746,-0.140,-0.195
6747,-0.155,-0.195
6748,-0.155,-0.225
6749,-0.150,-0.205
6750,-0.160,-0.185
6751,-0.130,-0.190
6752,-0.125,-0.190
6753,-0.135,-0.215
6754,-0.135,-0.220
6755,-0.135,-0.225
6756,-0.145,-0.205
6757,-0.145,-0.200
6758,-0.115,-0.210
6759,-0.120,-0.220
6760,-0.140,-0.230
6761,-0.140,-0.225
6762,-0.130,-0.210
6763,-0.115,-0.205
6764,-0.105,-0.225
6765,-0.115,-0.240
6766,-0.125,-0.250
6767,-0.125,-0.240
6768,-0.105,-0.220
6769,-0.105,-0.215
6770,-0.110,-0.220
6771,-0.110,-0.240
6772,-0.120,-0.245
6773,-0.120,-0.240
6774,-0.120,-0.220
6775,-0.115,-0.230
6776,-0.095,-0.220
6777,-0.075,-0.225
6778,-0.090,-0.235
6779,-0.090,-0.220
6780,-0.095,-0.210
6781,-0.075,-0.200
6782,-0.070,-0.220
6783,-0.065,-0.215
6784,-0.075,-0.225
6785,-0.080,-0.220
6786,-0.065,-0.195
6787,-0.050,-0.190
6788,-0.045,-0.210
6789,-0.035,-0.205
6790,-0.050,-0.210
6791,-0.055,-0.200
6792,-0.035,-0.180
6793,-0.020,-0.160
6794,0.005,-0.160
6795,0.010,-0.160
6796,-0.005,-0.165
6797,0.005,-0.150
6798,0.015,-0.120
6799,0.040,-0.090
6800,0.065,-0.085
6801,0.035,-0.075
6802,0.040,-0.065
6803,0.050,-0.040
6804,0.070,0.005
6805,0.080,0.035
6806,0.095,0.045
6807,0.105,0.065
6808,0.085,0.075
6809,0.085,0.110
6810,0.095,0.145
6811,0.115,0.170
6812,0.110,0.170
6813,0.115,0.165
6814,0.080,0.170
6815,0.070,0.175
6816,0.065,0.185
6817,0.065,0.200
6818,0.045,0.175
6819,0.040,0.165
6820,0.005,0.135
6821,-0.010,0.115
6822,-0.015,0.120
6823,-0.025,0.120
6824,-0.030,0.100
6825,-0.050,0.075
6826,-0.070,0.055
6827,-0.090,0.040
6828,-0.095,0.035
6829,-0.090,0.035
6830,-0.095,0.020
6831,-0.120,0.015
6832,-0.140,-0.005
6833,-0.140,-0.005
6834,-0.145,-0.010
6835,-0.145,0.005
6836,-0.130,-0.010
6837,-0.140,-0.010
6838,-0.160,-0.030
6839,-0.170,-0.030
6840,-0.165,-0.010
6841,-0.155,0.000
6842,-0.155,-0.010
6843,-0.160,-0.025
6844,-0.180,-0.040
6845,-0.180,-0.040
6846,-0.180,-0.035
6847,-0.155,-0.025
6848,-0.145,-0.030
6849,-0.150,-0.045
6850,-0.165,-0.055
6851,-0.175,-0.060
6852,-0.165,-0.035
6853,-0.160,-0.035
6854,-0.155,-0.040
6855,-0.160,-0.045
6856,-0.170,-0.070
6857,-0.175,-0.060
6858,-0.190,-0.055
6859,-0.165,-0.045
6860,-0.150,-0.060
6861,-0.155,-0.055
6862,-0.170,-0.075
6863,-0.190,-0.075
6864,-0.185,-0.060
6865,-0.160,-0.055
6866,-0.160,-0.065
6867,-0.165,-0.080
6868,-0.180,-0.100
6869,-0.190,-0.090
6870,-0.175,-0.075
6871,-0.160,-0.070
6872,-0.160,-0.060
6873,-0.160,-0.070
6874,-0.180,-0.080
6875,-0.180,-0.085
6876,-0.165,-0.065
6877,-0.175,-0.045
6878,-0.160,-0.050
6879,-0.170,-0.070
6880,-0.170,-0.070
6881,-0.200,-0.055
6882,-0.180,-0.050
6883,-0.170,-0.035
6884,-0.170,-0.045
6885,-0.170,-0.060
6886,-0.175,-0.065
6887,-0.175,-0.045
6888,-0.170,-0.025
6889,-0.160,-0.015
6890,-0.150,-0.050
6891,-0.170,-0.045
6892,-0.180,-0.050
6893,-0.190,-0.040
6894,-0.180,-0.035
6895,-0.170,-0.025
6896,-0.175,-0.020
6897,-0.175,-0.035
6898,-0.190,-0.035
6899,-0.200,-0.035
6900,-0.200,-0.040
6901,-0.180,-0.020
6902,-0.175,-0.030
6903,-0.185,-0.040
6904,-0.195,-0.055
6905,-0.200,-0.045
6906,-0.190,-0.045
6907,-0.185,-0.035
6908,-0.165,-0.035
6909,-0.195,-0.050
6910,-0.195,-0.065
6911,-0.200,-0.045
6912,-0.210,-0.055
6913,-0.190,-0.040
6914,-0.195,-0.040
6915,-0.205,-0.045
6916,-0.215,-0.060
6917,-0.225,-0.055
6918,-0.220,-0.050
6919,-0.210,-0.035
6920,-0.210,-0.045
6921,-0.205,-0.050
6922,-0.225,-0.065
6923,-0.235,-0.065
6924,-0.215,-0.050
6925,-0.215,-0.045
6926,-0.200,-0.045
6927,-0.205,-0.065
6928,-0.225,-0.060
6929,-0.235,-0.060
6930,-0.230,-0.050
6931,-0.220,-0.030
6932,-0.210,-0.055
6933,-0.215,-0.060
6934,-0.225,-0.065
6935,-0.230,-0.075
6936,-0.220,-0.060
6937,-0.205,-0.050
6938,-0.200,-0.055
6939,-0.215,-0.065
6940,-0.230,-0.085
6941,-0.230,-0.070
6942,-0.225,-0.070
6943,-0.210,-0.050
6944,-0.205,-0.065
6945,-0.205,-0.070
6946,-0.225,-0.080
6947,-0.225,-0.065
6948,-0.220,-0.060
